434828730394230784	Negative	@TuT_Parody so einen Rasen hätte sich Hoeneß damals beim DFB Pokal Halbfinale auf Schalke gewünscht!
434829846175551488	Negative	@kopfding @Stephan535 Es gibt nichts antikeres als Stephan. Das ist ein allgemein anerkannter Fakt.
434830251885993984	Negative	Abstiegsangst! - Kind will mit Korkut sprechen http://t.co/AvNRNmzXEN #H96
434832941156671488	Negative	BoK gewinnt doch der Raab. #SdR
434835380580663296	Negative	RT @MichaelJur: Man sollte niemals beim einkaufen twittern. Jetzt steh ich an der Kasse, und im Wagen habe ich Milch und ein unbekanntes Ba…
434837042120646656	Negative	@derManu1979 ja, klar... Aber ich bin von #Android nicht überzeugt. Außerdem gefallen mir die Plastikgehäuse von Samsung nicht. Wenn HTC
434839128589758467	Negative	@dermanu1979 genau. dann gibts dosenfutter von Maggi
434841679720624128	Negative	Wer nicht weiß, was das bedeutet: mich macht da etwas richtig fertig. http://t.co/OtRgwutWtB
434843883462492160	Negative	@dermanu1979 ja, jedem das seine. der krieg zwischen samsung und apple wird sowieso nie aufhören
434843970838200320	Negative	@goebelmasse sei froh das du englisch kannst - im gegensatz zu einigen muttersprachlern http://t.co/5B8L9XenE1
434849870269403136	Negative	@Tobias_Reinwald Mangels Führerschein wohl kaum
434854473857777665	Negative	Warum sind manche Menschen einfach total falschnett zu Dir und laden Dich nicht zum Geburtstag ein? Mögen sie Dich eigentlich doch nicht?
434854759963828224	Negative	RT @MrStefan79: Netter Abend mit Freunden, fast alle gesehen aus der Südstadt! Aber nur fast! Ich prangere das an!
434859962578513920	Negative	Crowdfunding-Plattform Kickstarter gehackt http://t.co/MFRMVosaMx #Crowdfunding
434867999989039104	Negative	Meine Bahnfahrt von H nach G war geschmückt von betrunkenen rücksichtslosen polnischen Flaschensammlern und....
434907968526888961	Negative	Ich seh schon, die coolen Kids nehmen alle Schlaftabletten.
434908735761580032	Negative	Außerdem bemängele ich, dass Jonas und ich IMMER zu verschiedenen Wochenenden in Berlin sind!
434936338140626944	Negative	RT @heisec: Crowdfunding-Plattform Kickstarter gehackt http://t.co/MFRMVosaMx #Crowdfunding
434940908791164928	Negative	Wer zur Hölle klingelt bei mir am Sonntagmorgen um halb acht??? Ich musste erstmal die Bohrmaschine ausmachen und nachsehen.
434942198208282624	Negative	Och toll. Ich hatte was anderes erwartet, wie Danica Patrick ihren Hasen Ricky Stenhouse wrecked. #NASCAR
434942585841651712	Negative	#wach
434945795918680064	Negative	Outsch. #boardercross
434946196474712065	Negative	So wie die vor schmerzen schreit könnte das nahe am Beinbruch sein. #Olafsen #boardercross
434949457655103488	Negative	Wer klaut mir immer meine Tee-Wasser vor der Nase weg? :o
434949551351689216	Negative	Das ist jetzt das dritte Mal dass ich aufsetze.
434950003115974656	Negative	Ganz böse. #boardercross
434950830316212225	Negative	Bekomme nur ich gefühlte 10 Mails am Tag von #Weltbild?
434952502233296896	Negative	Aufregung um Friedrich. Die sollen alle froh sein, dass er jetzt weg ist. Wir auch.
434952582239617024	Negative	RT @onlinevitalshop: Jüngste Kritiken an #Vitaminen sind manipulierte Angstmache http://t.co/BEY1uzeyqi
