376428554260475904	negative	unachtsam *seufz*
371276107690938368	negative	moi _len
395077566618673152	negative	jop und wenn sich die agenda nicht noch ändert muss er abends lernen \
377173500571955200	negative	talente tumblr internet allein sein nerven
370904014268792832	negative	honess bekommt ne sehr hohe gesldstrafe und das max an bewährung
374871351716487168	negative	welches geschenk hast du zuletzt bekommen — eine bettdecke o o
375181021542879232	negative	nervt mich voll dass ich samstag nicht da hin kann
366605209163665408	negative	_basel was probiert seit doch bitte wenigstens realistisch nix habt ihr erreicht seit beginn der meisterschaft
365149684978810880	negative	den ganzen tag wildwasserbahn fahren war vielleicht doch nicht sooo gut
363232816814759937	negative	nein unterirdisch rt politisch bleibt also in lübeck alles anders …
367222916691550208	negative	ho ho hochverrat
375188588218310656	negative	“ _ ich bin so scheiße drauf #ich #könnte #glatt #anfangen #hashtags #zu #nutzen ” dito
372807800550072320	negative	unsicher ich da lache ich doch ha
363129989031407616	negative	phil verstellt sich für seine freundin kann ihn nich mehr ernstnehmen
377132698042503168	negative	morgen in den ersten beiden #sport danach schön ne #doppelstunde #mathe hinterher bis einschl 8 std unterricht #könntkotzen
373143474708942848	negative	_net viel schlimmer #logik #verlage
371371888834256896	negative	miami vice mit don johnson war früher viel cooler
372073134310313985	negative	(der apostroph schwebt dort in voller absicht )
392681390007128064	negative	boah bitte mach nd so den kindergarten sag doch einfach das i gemeint war und verkauf mi nd fûr dumm
367047725126529024	negative	nase sitzt zu muss aufs klo hasse es
377160665820975104	negative	weltbild zerstört tageziel erreicht rt mein ganzes weltbild ist jetzt im arsch
372909311074521088	negative	joa hab ich mich halt voll auf die fresse gelegt und jetzt tut mein knöchel mordsweh )
395135057998118913	negative	warum kommen keine videos mehr sad
363013366576869376	negative	rt jedes mal wenn ich exotische tiere oder drogen oder waffen bestelle die gleiche misere ich muss zum hauptzollamt
392615115708583936	negative	meiner nicht warte noch darauf dass meine tutorien ausgelost werden und die chancen werden immer schlechter
377731246555955200	negative	_lovecraft angeschossen alter falter schwache leistung sad
363388911940153345	negative	soo die #22uhrnonmention 's dürfen nun beginnen meins war schon zu früh besser als gar nich
365487339012767745	negative	dasisaberschade
363326915773341696	negative	_ also das geht gar nich sowas bei ihrem chef müsste man sich beschweren die frau soll ihr was beibringen u is so drauf
393433785318256640	negative	sie wird wohl dreck am stecken haben #merkelphone true
364737049443577858	negative	ich würde mir selbst nicht schreiben
367866767626211330	negative	_motuz 😦
375362970596802560	negative	tot meine aussichten endet es
374078473180307456	negative	ach verdammt nich groß genug (
364623152988426240	negative	aha wer bis 15 nicht lesen kann soll das also bis 18 können schrecklich diese hilflosigkeit #övp
364637715511255042	negative	__ @__chellechelle if i ever die these hoes gone be happy asf
368077724406906880	negative	außerdem zeigt wattpad all meinen facebook freunden nun an wenn ich für eine story vote das war vorher auch nicht
376698436742967297	negative	ach hände brauch keiner
390911313968648192	negative	ok streicht das mist
371385587410157568	negative	bin selber schlecht wäre doof )
394532936206147585	negative	echt nicht o___o
371577862828326912	negative	_kunkel keine neuen t shirts eingetroffen und freunde was soll ich jetzt heute anziehen
366946336144236545	negative	_nds so isses ich forsche da aber morgen früh nochmal nach und wenn sie's nicht gebacken kriegen wärs echt schade
374217535522357248	negative	was sagen wir zu merkel heute abend #penis #hach oder #mett denke #einhorn passt bei ihr auf keinen fall
393310044734771201	negative	na toll ich muss dem #taxi fahrer den weg erklären #frankfurt
375335124386054144	negative	google glasses okay aber eine uhr zum telefonieren mit 2 tagen akkulaufzeit schlechter witz
385420986965065728	negative	fast schade dass heute fußball ist sonst würde ich gleich einen #himym marathon starten…
372263970964377600	negative	weh
371423793488875520	negative	yo my phone need to die already 😡😡
368798154797244416	negative	de guy looks like a danger to society er könnte ya im sumpf so n schönen loveshack bauen //not fer me
371377270104944640	negative	ich bin mehr so 'ne schöne gelbe banane #was o_o
390507540921847808	negative	wenn deine freunde abend für abend was unternehmen und du nicht dabei sein kannst ist das ziemlich deprimierend
374615109098041344	negative	rt bitte bitte bitte nie mehr schauspieler einladen #hartaberfair
363029996988014592	negative	frühdienst und leider nicht am we frei schlaf gut
371445540980277248	negative	ik ben echt klein oh god
393117190687580160	negative	_michalek da hast du recht peinlich peinlich
395507130435772418	negative	poah man kommt hier kaum hinterher o o au weia ich werde wohl alt
373536967470116864	negative	boah keinen bock mehr ey
374627109097857024	negative	das war grammatikalisch gerade quatsch geht ja gut los i blame mister and his special skills
377530100205772800	negative	god fucking dammit was tu ich noch hier ich wollte vor ner ewigkeit schlafen ~ morgen 7 05 unterricht würg
365171541358551042	negative	bissl beruhigen bei der nächsten beleidigung a la idiot usw probieren wir die neue twitter funktion aus
369128489946865665	negative	söll ich ez hüt echt na ad mfw
