14946290963451904	0
511396190119022592	0
511396416611033088	0
511396630516752384	0
511396894745309184	0
511396936700555264	0
511397309985202177	0
511397309985202177	0
511397440029597696	0
511397469377531904	0
511397469377531904	0
511397490336075776	0
511397523911880704	0
511397721023188992	0
511397989467062272	0
511398069179408384	0
511398148841824256	0
511398257885736960	0
511398757012082688	0
511399944020705281	0
511399960776962049	0
511400040493895681	0
511400199848484865	0
511400199848484865	0
511401172927012864	0
511401294582788096	0
511401634333990912	0
511401944682749952	0
511402133431013376	0
511402393469071360	0
511402561258393600	0
511403131671158784	0
511404020863623168	0
511404029272813568	0
511404268361105408	0
511404385771864064	0
511404419322109952	0
511404671013888001	0
511404805206835200	0
511404989747855360	0
511405077845016576	0
511405119796416512	0
511405119796416512	0
511405354660278273	0
511405375640178688	0
511405623087751169	0
511405937664749569	0
511405992181891072	0
511406122209529856	0
511406503924740099	0
511407640547971072	0
511407690883399680	0
511407690883399680	0
511407829295837184	0
511407904784916480	0
511408001266118656	0
511408378745470976	0
511408949170806785	0
511408970154516480	0
511409578311823360	0
511409582535499777	0
511409871913512960	0
511411079872667648	0
511411218314440704	0
511411524477648896	0
511412132663926784	0
511412141061337088	0
511412560466169856	0
511412778599329792	0
511413600670724098	0
511413806179053568	0
511414196248907776	0
511414196248907776	0
511414275936514049	0
511414330487603200	0
511414506640400384	0
511415181919137792	0
511415332905693184	0
511415358083706880	0
511416670884462592	0
511416960287272960	0
511417316840865792	0
511417497191325696	0
511418579296608257	0
511419170697646080	0
511419170697646080	0
511419191686352896	0
511419636282175488	0
511419984409395200	0
511420680651296768	0
511420798075019265	0
511420881973694464	0
511420932314128384	0
511421519507890176	0
511421796349136896	0
511421926359576576	0
511422295450324992	0
511422333228445696	0
511422421300412416	0
511422735873245184	0
511422979125678082	0
511423318868918272	0
511423331464384512	0
511423692174143488	0
511423977370046464	0
511423977370046464	0
511424585560883200	0
511424648467451904	0
511425315374374912	0
511425625727709184	0
511426783367806976	0
511427974567297024	0
511427974567297024	0
511428289131323392	0
511428540794171392	0
511428540794171392	0
511430361113706496	0
511430361113706496	0
511431007011360768	0
511431007011360768	0
511431497757503488	0
511431548089139200	0
511432303084838913	0
511432802173480961	0
511433070629896192	0
511433070629896192	0
511433351652073472	0
511433720742436864	0
511433720742436864	0
511434488291659776	0
511434760942387201	0
511435507536896000	0
511435507536896000	0
511436417700868097	0
511436954567979008	0
511437768237404160	0
511437898269605888	0
511437898269605888	0
511437977957187584	0
511438397391372288	0
511438426755702784	0
511438649054224384	0
511438846169346048	0
511439374668812288	0
511439374668812288	0
511439517283131393	0
511439773106716672	0
511441211782340608	0
511441228534411264	0
511441543140761600	0
511441626997489664	0
511441694101745664	0
511443065656311808	0
511444231676628993	0
511444760155148288	0
511444760155148288	0
511445095691063296	0
511445359923453952	0
511445515117293568	0
511445536109785088	0
511445536109785088	0
511445762581209088	0
511445913592541184	0
511446454666153985	0
511446815380889602	0
511446832119951360	0
511447335449018368	0
511447486431379456	0
511447494824185856	0
511448606331899904	0
511448652468850688	0
511448988025774080	0
511448988025774080	0
511450279858810880	0
511450279858810880	0
511450510545547264	0
511450959344857088	0
511451055805444097	0
511451529765986304	0
511451550712344576	0
511451596883243008	0
511451999531839488	0
511452469281701888	0
511452985197481984	0
511453257818832896	0
511453316552069120	0
511453316552069120	0
511453702398300160	0
511453916337143808	0
511454012781367296	0
511454335750795264	0
511454377677451264	0
511454377677451264	0
511454662898118657	0
511454797107441664	0
511454818095751169	0
511454818095751169	0
511454826488926208	0
511454864241885184	0
511455602447372288	0
511455602447372288	0
511455753429725184	0
511456072172068864	0
511456206427545600	0
511456260949299200	0
511456772625031168	0
511456793617108992	0
511457011733913600	0
511457070453772288	0
511457435329261568	0
511457523438604288	0
511458534236499969	0
511458773308030976	0
511459092078927872	0
511459146617860097	0
511459507307044864	0
511459729617342464	0
511460321039355904	0
511460593640144896	0
511460782383456256	0
511460853691195392	0
511461302489714688	0
511461361218756608	0
511461675766386688	0
511461751289028610	0
511461835158355970	0
511462422360891392	0
511462791451258880	0
511463156376297472	0
511463470953684992	0
511463538066329600	0
511463538066329600	0
511463668064583680	0
511463886197768193	0
511464041349664768	0
511464242693042177	0
511464456594145280	0
511464565671202816	0
511464779559739393	0
511464884404772864	0
511464964109135872	0
511465219986817025	0
511465370969178112	0
511465832321658880	0
511466339857604608	0
511466339857604608	0
511466520187502593	0
511467757515603968	0
511468432823713793	0
511468529267523584	0
511468697035083776	0
511468797710987265	0
511469007426551808	0
511469359752294400	0
511469363950784512	0
511469724635394048	0
511469900804919296	0
511470752236068864	0
511470802596667393	0
511471188460437504	0
511471704346865664	0
511471737910099968	0
511472136394145792	0
511472136394145792	0
511472480289325056	0
511472480289325056	0
511472505467699201	0
511472580969369600	0
511472744563613697	0
511472811656093696	0
511472945869250561	0
511473222710484992	0
511473231069339648	0
511473352725131265	0
511473491150139392	0
511473805727109120	0
511473809921425408	0
511474061541912576	0
511474309026418688	0
511474309026418688	0
511474422273044481	0
511474887832383489	0
511475105944580096	0
511475219198799875	0
511475219198799875	0
511476238410854400	0
511476292936798208	0
511476989182889984	0
511477060489854978	0
511477203087798272	0
511477211497373696	0
511477266019151872	0
511477370851975168	0
511477383430299650	0
511477555409715200	0
511477555409715200	0
511477777703243776	0
511477777703243776	0
511477937099800576	0
511478033581350912	0
511478725637341184	0
511479421874622464	0
