511396001383342080	Neutral
511396018131185665	Neutral
511396173345591298	Neutral
511396211103121408	Neutral
511396219487133696	Neutral
511396219487133696	Neutral
511396232066260992	Neutral
511396244640387072	Neutral
511396324348940289	Neutral
511396408235016192	Neutral
511396450157486080	Neutral
511396592759234561	Neutral
511396773118476289	Neutral
511397188350390274	Neutral
511397188350390274	Neutral
511397196751966209	Neutral
511397226120097792	Neutral
511397255450853377	Neutral
511397280629673984	Neutral
511397280629678080	Neutral
511397372925341698	Neutral
511397611971301376	Neutral
511397721023188992	Neutral
511397884604841984	Neutral
511397884604841984	Neutral
511397901390475264	Neutral
511397922370359297	Neutral
511397951722110976	Neutral
511397981082640384	Neutral
511397981082640384	Neutral
511398052385792000	Neutral
511398153053290496	Neutral
511398475989520384	Neutral
511398727664140288	Neutral
511398727664140288	Neutral
511398870283063297	Neutral
511399021257052160	Neutral
511399176450498560	Neutral
511399189021212673	Neutral
511399197435002880	Neutral
511399197435002880	Neutral
511399423935393792	Neutral
511399532954148865	Neutral
511399566533349376	Neutral
511399566533349376	Neutral
511399658799652864	Neutral
511399717507301376	Neutral
511399826588581888	Neutral
511399851729240065	Neutral
511399851738017793	Neutral
511399927235497984	Neutral
511399956616183809	Neutral
511399973393817600	Neutral
511400174707412992	Neutral
511400854176280577	Neutral
511401042907791360	Neutral
511401147765358593	Neutral
511401164542599168	Neutral
511401311363805184	Neutral
511401634337792002	Neutral
511401655309307905	Neutral
511401655309307905	Neutral
511401722397200384	Neutral
511401890152996865	Neutral
511401890152996865	Neutral
511402041185292288	Neutral
511402259276521472	Neutral
511402359918821376	Neutral
511402359918821376	Neutral
511402640970768385	Neutral
511402926171234304	Neutral
511403081372692480	Neutral
511403102306459648	Neutral
511403299455897601	Neutral
511403773399662593	Neutral
511403790185295872	Neutral
511403916006019072	Neutral
511403916006019072	Neutral
511404062839820288	Neutral
511404092191944704	Neutral
511404180246769664	Neutral
511404268331737088	Neutral
511404419318312960	Neutral
511404524196868096	Neutral
511404595504250881	Neutral
511404750668333056	Neutral
511404884906606592	Neutral
511404905890713600	Neutral
511404910080827392	Neutral
511404977181298690	Neutral
511405035897356288	Neutral
511405077844619264	Neutral
511405077845016576	Neutral
511405199488200704	Neutral
511405342077358080	Neutral
511405568591138816	Neutral
511405744755716096	Neutral
511405816059281408	Neutral
511405937660538880	Neutral
511406264841408512	Neutral
511406264841408512	Neutral
511406365500534784	Neutral
511406411629080576	Neutral
511406508085481472	Neutral
511406520681381888	Neutral
511406520681390080	Neutral
511406541636112384	Neutral
511406591976157184	Neutral
511406839448485888	Neutral
511407288226050048	Neutral
511407288226050048	Neutral
511407904797118465	Neutral
511407904797118465	Neutral
511407980298792960	Neutral
511408080966664192	Neutral
511408378745470976	Neutral
511408462639538176	Neutral
511408609461157888	Neutral
511408638796500992	Neutral
511408726893662208	Neutral
511408785605132289	Neutral
511408785605132289	Neutral
511408823345479680	Neutral
511408827556569088	Neutral
511408886281408512	Neutral
511408936600092673	Neutral
511408949170806785	Neutral
511409041479049216	Neutral
511409095988219904	Neutral
511409188241539072	Neutral
511409188241539072	Neutral
511409532191244288	Neutral
511409574155259904	Neutral
511410446562500608	Neutral
511410446562500608	Neutral
511410526241300480	Neutral
511410526241300480	Neutral
511410702414647296	Neutral
511411008603033602	Neutral
511411151205183488	Neutral
511411365114675200	Neutral
511411432202973185	Neutral
511411570635595776	Neutral
511411960701648897	Neutral
511411977491472384	Neutral
511412057179041792	Neutral
511412120089407488	Neutral
511412526937284608	Neutral
511412661146628096	Neutral
511412799550263296	Neutral
511412816318709761	Neutral
511412866646147072	Neutral
511412870874423296	Neutral
511412870874423296	Neutral
511412942144040960	Neutral
511413143474802688	Neutral
511413575500316673	Neutral
511413588100399104	Neutral
511413625840746497	Neutral
511414036894715904	Neutral
511414129135857664	Neutral
511414137537056768	Neutral
511414150128365568	Neutral
511414150128365568	Neutral
511414254986334208	Neutral
511414263353602049	Neutral
511414494044512256	Neutral
511414498239184896	Neutral
511414565339283456	Neutral
511414569541988352	Neutral
511414569541988352	Neutral
511414645048238080	Neutral
511414892524367873	Neutral
511415119017168896	Neutral
511415249027616768	Neutral
511415265826189312	Neutral
511415274214793216	Neutral
511415307747852289	Neutral
511415471346696193	Neutral
511415660074008576	Neutral
511415676830232576	Neutral
511415936881262592	Neutral
511415974630014976	Neutral
511416058549649408	Neutral
511416364733857792	Neutral
511416658317938688	Neutral
511416725427200000	Neutral
511417186812841986	Neutral
511417534919090176	Neutral
511417539113394176	Neutral
511417539113394176	Neutral
511417568469729280	Neutral
511417568494501888	Neutral
511417639798054912	Neutral
511417648157306881	Neutral
511417715261587457	Neutral
511417904014049280	Neutral
511417975341989888	Neutral
511418558350241792	Neutral
511418629637033984	Neutral
511418696766476288	Neutral
511418696766476288	Neutral
511419191686352896	Neutral
511419372045598720	Neutral
511419376231530497	Neutral
511419602732335104	Neutral
511419602732335104	Neutral
511419678225596416	Neutral
511419690778767360	Neutral
511419753710485504	Neutral
511420022154334208	Neutral
511420156363280384	Neutral
511420194124619776	Neutral
511420194124619776	Neutral
511420202501021696	Neutral
511420202501021696	Neutral
511420210877063168	Neutral
511420357702463488	Neutral
511420357702463488	Neutral
511420739384115200	Neutral
511420739384115200	Neutral
511420865196875776	Neutral
511420881998848000	Neutral
511420957475360768	Neutral
511421444002447360	Neutral
511421540471042048	Neutral
511421599212257280	Neutral
511421657911947264	Neutral
511421657911947264	Neutral
511421725024604160	Neutral
511421779579916288	Neutral
511421796349136896	Neutral
511421972501123073	Neutral
511421989257773057	Neutral
511422047994408960	Neutral
511422207399301120	Neutral
511422345785794560	Neutral
511422433891729408	Neutral
511422547112775681	Neutral
511422664561274880	Neutral
511422932988731392	Neutral
511422937174265857	Neutral
511423025267236864	Neutral
511423063037337600	Neutral
511423092376088576	Neutral
511423209829580800	Neutral
511423318868918272	Neutral
511423339848794112	Neutral
511423377597161473	Neutral
511423868318121985	Neutral
511423922869243904	Neutral
511423948035092480	Neutral
511424166118293504	Neutral
511424258388402176	Neutral
511424375829315584	Neutral
511424375829315584	Neutral
511424396817629184	Neutral
511424396817629184	Neutral
511424501658025984	Neutral
511424518452432896	Neutral
511424531009777664	Neutral
511424644256382976	Neutral
511424644256382976	Neutral
511424665232101376	Neutral
511424673649659904	Neutral
511424992387809280	Neutral
511425172750860288	Neutral
511425181139492864	Neutral
511425202111410176	Neutral
511425210516377600	Neutral
511425403445993473	Neutral
511425504117665792	Neutral
511425533473984512	Neutral
511425965457952768	Neutral
511426095498133504	Neutral
511426313614155776	Neutral
511426313614155776	Neutral
511426359722123264	Neutral
511426384921886720	Neutral
511426452021997568	Neutral
511426514949124096	Neutral
511426514949124096	Neutral
511426728825487361	Neutral
511426733040365568	Neutral
511426892407115776	Neutral
511426946958643201	Neutral
511427047600570370	Neutral
511427097953570816	Neutral
511427232154140672	Neutral
511427370578743296	Neutral
511427513193484288	Neutral
511427513193484288	Neutral
511427605459783680	Neutral
511427605459783680	Neutral
511427760619659264	Neutral
511427852894740480	Neutral
511427995501096960	Neutral
511428008087789568	Neutral
511428217807200256	Neutral
511428243002376194	Neutral
511428507239333889	Neutral
511428532384571392	Neutral
511428905686028288	Neutral
511429270577905664	Neutral
511429270607245313	Neutral
511429350286045184	Neutral
511429350286045184	Neutral
511429689999491072	Neutral
511429757146132480	Neutral
511430042358779904	Neutral
511430117827289089	Neutral
511430117827289089	Neutral
511430424024088576	Neutral
511430424024088576	Neutral
511430612763160576	Neutral
511430658905088000	Neutral
511430658905088000	Neutral
511430784734228480	Neutral
511430809916420097	Neutral
511430809916420097	Neutral
511431158018498560	Neutral
511431183197290496	Neutral
511431283868962816	Neutral
511431548089139200	Neutral
511431564878966784	Neutral
511431766213550080	Neutral
511431766213550080	Neutral
511431946560212992	Neutral
511432034623823872	Neutral
511432059798032385	Neutral
511432114320199680	Neutral
511432332428214272	Neutral
511432642827284480	Neutral
511432718316343297	Neutral
511432957371092992	Neutral
511433292910821377	Neutral
511433456522629121	Neutral
511433607492018176	Neutral
511433607492018176	Neutral
511433645232377858	Neutral
511433645232377858	Neutral
511433800442994689	Neutral
511433934673285120	Neutral
511433934673285120	Neutral
511434173719269376	Neutral
511434312139698176	Neutral
511434383434080257	Neutral
511434383434080257	Neutral
511434488291659776	Neutral
511434538640482304	Neutral
511434706391691264	Neutral
511434706424844289	Neutral
511434718991376384	Neutral
511434760934412289	Neutral
511434823831801857	Neutral
511434882560438273	Neutral
511435033547382784	Neutral
511435155211186176	Neutral
511435155211186176	Neutral
